timestamp,sensor_id,machine_id,temp_C,pressure_psi,vibration_Hz,battery_pct,status
2025-05-16T06:24:10.000-04:00,S57,M7,95.43,141.46,58.1,33,ALERT
2025-05-16T06:30:50.000-04:00,S64,M15,85.78,139.39,19.82,80,ALERT
2025-05-16T06:32:50.000-04:00,S48,M1,90.29,171.65,48.5,98,ALERT
2025-05-16T06:33:20.000-04:00,S40,M9,87.87,150.68,61.8,55,ALERT
2025-05-16T06:33:40.000-04:00,S5,M7,62.4,209.85,47.84,59,ALERT
2025-05-16T06:36:30.000-04:00,S72,M10,89.83,139.08,38.06,87,ALERT
2025-05-16T06:36:50.000-04:00,S63,M6,85.42,159.19,64.01,36,ALERT
2025-05-16T06:37:10.000-04:00,S37,M12,88.63,152.92,36.61,57,ALERT
2025-05-16T06:38:10.000-04:00,S80,M12,85.06,150.47,40.76,79,ALERT
2025-05-16T06:39:10.000-04:00,S26,M13,88.58,145.93,55.25,92,ALERT
2025-05-16T06:40:50.000-04:00,S31,M7,91.04,179.94,28.02,83,ALERT
2025-05-16T06:41:10.000-04:00,S40,M14,85.11,150.88,41.81,38,ALERT
2025-05-16T06:42:40.000-04:00,S4,M16,87.59,156.16,60.59,50,ALERT
2025-05-16T06:43:10.000-04:00,S35,M18,95.92,161.02,56.66,53,ALERT
2025-05-16T06:49:50.000-04:00,S88,M7,93.19,178.24,68.12,86,ALERT
2025-05-16T06:51:10.000-04:00,S79,M16,83.5,155.37,85.36,54,ALERT
2025-05-16T06:54:30.000-04:00,S93,M7,71.3,154.21,88.63,97,ALERT
2025-05-16T06:58:10.000-04:00,S31,M14,89.45,136.63,42.8,42,ALERT
2025-05-16T07:01:00.000-04:00,S67,M6,89.72,183.94,56.74,53,ALERT
2025-05-16T07:02:20.000-04:00,S6,M10,81.64,205.06,61.43,32,ALERT
2025-05-16T07:06:40.000-04:00,S8,M4,86.32,122.07,50.42,34,ALERT
2025-05-16T07:08:20.000-04:00,S62,M14,100.16,167.89,46.48,98,ALERT
2025-05-16T07:10:00.000-04:00,S97,M19,56.42,205.21,68.3,82,ALERT
2025-05-16T07:13:00.000-04:00,S96,M2,85.06,135.08,49.97,95,ALERT
2025-05-16T07:13:10.000-04:00,S57,M1,78.99,215.79,64.19,42,ALERT
2025-05-16T07:15:30.000-04:00,S53,M13,85.21,133.94,81.1,74,ALERT
2025-05-16T07:16:40.000-04:00,S52,M6,87.54,182.03,58.35,59,ALERT
2025-05-16T07:19:50.000-04:00,S43,M6,85.96,149.02,37.42,41,ALERT
2025-05-16T07:22:50.000-04:00,S66,M9,90.54,125.93,37.4,53,ALERT
2025-05-16T07:27:30.000-04:00,S33,M1,85.31,103.58,42.04,56,ALERT
2025-05-16T07:28:10.000-04:00,S60,M11,91.58,100.64,36.47,45,ALERT
2025-05-16T07:28:20.000-04:00,S58,M4,89.45,133.04,46.95,32,ALERT
2025-05-16T07:29:40.000-04:00,S74,M1,87.44,146.03,78.19,47,ALERT
2025-05-16T07:34:30.000-04:00,S31,M16,71.95,156.79,83.78,46,ALERT
2025-05-16T07:34:40.000-04:00,S19,M8,91.36,108.77,35.34,47,ALERT
2025-05-16T07:36:40.000-04:00,S69,M2,91.02,136.08,57.96,80,ALERT
2025-05-16T07:38:00.000-04:00,S27,M18,74.39,152.4,83.62,72,ALERT
2025-05-16T07:40:50.000-04:00,S42,M15,70.12,164.92,89.61,33,ALERT
2025-05-16T07:41:40.000-04:00,S77,M0,85.76,177.13,50.47,52,ALERT
2025-05-16T07:42:00.000-04:00,S8,M19,86.26,144.56,83.37,90,ALERT
2025-05-16T07:42:30.000-04:00,S86,M15,86.05,97.54,56.04,67,ALERT
2025-05-16T07:42:40.000-04:00,S21,M5,90.29,153.79,45.24,95,ALERT
2025-05-16T07:47:20.000-04:00,S59,M8,87.31,131.17,60.52,46,ALERT
2025-05-16T07:49:50.000-04:00,S63,M10,87.06,125.36,48.7,51,ALERT
2025-05-16T07:54:30.000-04:00,S79,M3,89.53,151.59,42.09,63,ALERT
2025-05-16T07:55:40.000-04:00,S36,M2,57.03,141.43,84.14,43,ALERT
2025-05-16T07:56:20.000-04:00,S48,M3,84.41,151.12,81.54,41,ALERT
2025-05-16T07:57:50.000-04:00,S15,M12,57.99,134.44,99.26,81,ALERT
2025-05-16T08:01:00.000-04:00,S36,M2,69.44,152.86,80.64,75,ALERT
2025-05-16T08:01:40.000-04:00,S40,M5,86.52,148.51,34.31,97,ALERT
2025-05-16T08:03:00.000-04:00,S56,M6,85.11,137.33,35.4,50,ALERT
2025-05-16T08:03:40.000-04:00,S2,M14,86.08,133.71,58.84,83,ALERT
2025-05-16T08:06:00.000-04:00,S17,M0,78.26,150.92,81.74,100,ALERT
2025-05-16T08:07:50.000-04:00,S76,M17,86.67,167.82,17.47,92,ALERT
2025-05-16T08:08:30.000-04:00,S22,M19,73.13,130.13,87.56,72,ALERT
2025-05-16T08:11:20.000-04:00,S1,M3,86.33,168.53,66.19,73,ALERT
2025-05-16T08:11:30.000-04:00,S25,M12,97.04,160.4,58.77,67,ALERT
2025-05-16T08:14:20.000-04:00,S58,M12,62.32,161.0,84.77,37,ALERT
2025-05-16T08:14:30.000-04:00,S29,M0,86.14,147.97,54.72,60,ALERT
2025-05-16T08:15:40.000-04:00,S31,M3,88.33,159.84,54.25,86,ALERT
2025-05-16T08:16:00.000-04:00,S1,M0,85.41,159.79,64.8,78,ALERT
2025-05-16T08:19:10.000-04:00,S43,M10,90.34,147.27,61.62,68,ALERT
2025-05-16T08:20:40.000-04:00,S6,M12,85.98,140.3,64.64,36,ALERT
2025-05-16T08:22:00.000-04:00,S43,M9,73.13,153.21,81.7,94,ALERT
2025-05-16T08:23:00.000-04:00,S69,M11,86.62,154.29,30.62,30,ALERT
2025-05-16T08:28:50.000-04:00,S89,M5,86.97,166.03,54.83,76,ALERT
2025-05-16T08:29:00.000-04:00,S95,M7,76.96,200.48,26.67,35,ALERT
2025-05-16T08:30:00.000-04:00,S44,M14,73.39,127.83,81.54,75,ALERT
2025-05-16T08:30:50.000-04:00,S89,M2,89.05,112.06,11.45,34,ALERT
2025-05-16T08:32:20.000-04:00,S55,M5,96.35,125.04,63.06,78,ALERT
2025-05-16T08:37:40.000-04:00,S14,M2,90.76,168.72,68.62,32,ALERT
2025-05-16T08:38:40.000-04:00,S0,M2,90.33,150.22,47.46,63,ALERT
2025-05-16T08:40:30.000-04:00,S97,M19,89.92,160.27,55.22,72,ALERT
2025-05-16T08:43:30.000-04:00,S89,M14,99.56,132.42,49.27,64,ALERT
2025-05-16T08:44:40.000-04:00,S77,M19,100.39,172.23,25.37,41,ALERT
2025-05-16T08:44:50.000-04:00,S59,M6,87.04,179.11,70.03,91,ALERT
2025-05-16T08:45:20.000-04:00,S31,M19,89.42,160.98,56.34,73,ALERT
2025-05-16T08:47:20.000-04:00,S97,M14,89.85,129.91,30.58,40,ALERT
2025-05-16T08:48:00.000-04:00,S32,M10,78.77,216.12,69.38,58,ALERT
2025-05-16T08:52:40.000-04:00,S35,M16,90.77,166.92,72.43,89,ALERT
2025-05-16T08:57:20.000-04:00,S36,M0,59.83,203.95,57.19,85,ALERT
2025-05-16T08:59:10.000-04:00,S67,M14,92.43,150.37,58.31,33,ALERT
2025-05-16T08:59:20.000-04:00,S97,M5,58.22,156.26,81.4,83,ALERT
2025-05-16T09:02:20.000-04:00,S40,M13,86.98,187.84,60.43,56,ALERT
2025-05-16T09:03:40.000-04:00,S42,M15,89.28,108.03,65.49,37,ALERT
2025-05-16T09:04:10.000-04:00,S55,M2,86.05,164.31,35.87,64,ALERT
2025-05-16T09:04:20.000-04:00,S96,M13,96.9,159.7,43.89,36,ALERT
2025-05-16T09:05:00.000-04:00,S13,M11,90.09,197.48,28.89,58,ALERT
2025-05-16T09:06:00.000-04:00,S63,M11,93.2,147.14,60.21,85,ALERT
2025-05-16T09:06:20.000-04:00,S65,M8,80.97,128.96,81.53,31,ALERT
2025-05-16T09:10:40.000-04:00,S35,M18,63.29,163.45,82.76,33,ALERT
2025-05-16T09:13:50.000-04:00,S65,M9,95.66,141.17,42.13,73,ALERT
2025-05-16T09:15:50.000-04:00,S2,M0,86.54,168.28,29.9,30,ALERT
2025-05-16T09:17:10.000-04:00,S88,M10,87.26,127.03,55.09,94,ALERT
2025-05-16T09:19:30.000-04:00,S51,M13,86.61,166.59,68.43,75,ALERT
2025-05-16T09:20:10.000-04:00,S46,M6,91.43,145.04,60.02,37,ALERT
2025-05-16T09:28:20.000-04:00,S62,M18,82.78,142.53,89.12,47,ALERT
2025-05-16T09:29:00.000-04:00,S51,M19,94.89,171.65,60.18,78,ALERT
2025-05-16T09:29:40.000-04:00,S60,M5,65.78,158.5,82.74,97,ALERT
2025-05-16T09:32:40.000-04:00,S73,M8,57.79,181.26,82.53,43,ALERT
2025-05-16T09:36:00.000-04:00,S70,M7,58.75,133.22,83.73,74,ALERT
2025-05-16T09:36:30.000-04:00,S67,M5,75.23,172.29,89.17,51,ALERT
2025-05-16T09:36:40.000-04:00,S15,M1,87.87,157.53,68.74,44,ALERT
2025-05-16T09:37:00.000-04:00,S96,M6,66.22,134.87,80.28,71,ALERT
2025-05-16T09:41:00.000-04:00,S23,M7,80.21,207.88,67.41,94,ALERT
2025-05-16T09:42:20.000-04:00,S84,M5,91.66,134.11,35.03,97,ALERT
2025-05-16T09:43:20.000-04:00,S78,M17,93.58,147.95,43.64,43,ALERT
2025-05-16T09:46:00.000-04:00,S90,M7,87.91,113.5,58.94,40,ALERT
2025-05-16T09:47:00.000-04:00,S91,M9,87.61,152.9,60.29,69,ALERT
2025-05-16T09:49:40.000-04:00,S67,M19,68.67,151.61,86.19,77,ALERT
2025-05-16T09:51:30.000-04:00,S8,M7,85.32,113.71,50.17,37,ALERT
2025-05-16T09:52:00.000-04:00,S82,M18,63.98,158.72,80.33,42,ALERT
2025-05-16T09:54:10.000-04:00,S66,M19,85.09,140.75,59.07,37,ALERT
2025-05-16T09:55:20.000-04:00,S77,M18,91.48,158.64,62.16,94,ALERT
2025-05-16T09:57:00.000-04:00,S32,M12,85.67,164.56,25.83,99,ALERT
2025-05-16T09:59:00.000-04:00,S40,M11,86.59,160.67,62.49,52,ALERT
2025-05-16T09:59:40.000-04:00,S47,M15,85.53,160.32,59.98,56,ALERT
2025-05-16T10:03:00.000-04:00,S15,M2,85.47,129.01,71.1,69,ALERT
2025-05-16T10:03:30.000-04:00,S53,M12,86.52,149.88,55.73,87,ALERT
2025-05-16T10:03:40.000-04:00,S42,M16,86.46,174.47,69.69,72,ALERT
2025-05-16T10:05:00.000-04:00,S68,M12,88.36,150.75,33.51,84,ALERT
2025-05-16T10:05:30.000-04:00,S71,M15,90.66,157.09,39.89,58,ALERT
2025-05-16T10:07:00.000-04:00,S42,M9,74.13,220.86,37.95,30,ALERT
2025-05-16T10:09:30.000-04:00,S48,M13,86.69,138.43,32.33,52,ALERT
2025-05-16T10:10:40.000-04:00,S43,M4,87.11,127.07,49.91,47,ALERT
2025-05-16T10:11:00.000-04:00,S24,M2,91.14,143.82,76.78,66,ALERT
2025-05-16T10:13:10.000-04:00,S83,M16,89.27,182.83,65.27,64,ALERT
2025-05-16T10:16:10.000-04:00,S5,M17,85.48,151.98,38.32,33,ALERT
2025-05-16T10:20:10.000-04:00,S69,M8,87.21,160.73,64.25,44,ALERT
2025-05-16T10:20:50.000-04:00,S44,M9,78.53,204.26,48.94,100,ALERT
2025-05-16T10:28:20.000-04:00,S20,M0,85.56,143.5,62.08,65,ALERT
2025-05-16T10:30:00.000-04:00,S32,M12,95.27,150.21,33.28,58,ALERT
2025-05-16T10:32:30.000-04:00,S71,M3,91.17,143.99,71.99,83,ALERT
2025-05-16T10:32:50.000-04:00,S27,M6,60.29,161.19,87.41,95,ALERT
2025-05-16T10:34:40.000-04:00,S25,M14,62.65,203.33,48.53,63,ALERT
2025-05-16T10:35:00.000-04:00,S66,M15,91.77,174.85,57.48,44,ALERT
2025-05-16T10:35:20.000-04:00,S90,M13,91.61,136.12,44.71,53,ALERT
2025-05-16T10:35:40.000-04:00,S25,M6,89.14,149.19,58.32,34,ALERT
2025-05-16T10:38:00.000-04:00,S71,M19,92.85,156.32,63.6,53,ALERT
2025-05-16T10:38:10.000-04:00,S45,M18,69.32,147.98,81.13,47,ALERT
2025-05-16T10:41:10.000-04:00,S58,M13,60.3,169.07,84.34,50,ALERT
2025-05-16T10:46:20.000-04:00,S57,M16,56.95,150.07,81.19,86,ALERT
2025-05-16T10:46:50.000-04:00,S67,M9,86.95,152.89,45.17,44,ALERT
2025-05-16T10:48:30.000-04:00,S15,M12,88.72,198.56,53.09,79,ALERT
2025-05-16T10:50:10.000-04:00,S70,M10,94.02,138.08,39.52,30,ALERT
2025-05-16T10:52:40.000-04:00,S97,M9,91.38,137.21,35.35,57,ALERT
2025-05-16T10:54:20.000-04:00,S8,M9,87.44,142.38,48.87,64,ALERT
2025-05-16T10:54:50.000-04:00,S28,M1,71.65,135.38,82.17,98,ALERT
2025-05-16T10:57:00.000-04:00,S25,M2,88.65,136.54,49.5,91,ALERT
2025-05-16T10:57:30.000-04:00,S92,M1,87.28,149.42,60.14,99,ALERT
2025-05-16T10:58:30.000-04:00,S19,M7,85.82,106.94,62.26,74,ALERT
2025-05-16T11:01:50.000-04:00,S83,M5,65.45,177.93,84.65,43,ALERT
2025-05-16T11:06:10.000-04:00,S6,M4,95.09,157.95,31.34,90,ALERT
2025-05-16T11:08:00.000-04:00,S78,M2,77.69,154.76,82.33,81,ALERT
2025-05-16T11:08:20.000-04:00,S25,M1,87.97,154.53,49.83,58,ALERT
2025-05-16T11:11:30.000-04:00,S0,M6,81.8,104.61,83.85,62,ALERT
2025-05-16T11:11:40.000-04:00,S0,M8,88.64,140.33,20.26,50,ALERT
2025-05-16T11:13:20.000-04:00,S39,M0,73.5,201.27,60.43,38,ALERT
2025-05-16T11:16:30.000-04:00,S89,M16,94.33,169.36,51.91,71,ALERT
2025-05-16T11:16:40.000-04:00,S12,M19,89.45,110.45,53.86,74,ALERT
2025-05-16T11:18:20.000-04:00,S75,M3,86.16,135.93,41.19,89,ALERT
2025-05-16T11:18:40.000-04:00,S48,M11,90.06,165.27,47.73,82,ALERT
2025-05-16T11:19:10.000-04:00,S28,M6,88.5,134.37,24.58,96,ALERT
2025-05-16T11:19:50.000-04:00,S5,M3,85.34,115.13,49.97,88,ALERT
2025-05-16T11:20:40.000-04:00,S26,M16,93.51,156.17,57.87,96,ALERT
2025-05-16T11:24:00.000-04:00,S82,M3,69.79,141.84,91.71,81,ALERT
2025-05-16T11:25:30.000-04:00,S1,M11,60.9,170.36,82.77,88,ALERT
2025-05-16T11:26:50.000-04:00,S64,M11,68.77,124.0,82.7,76,ALERT
2025-05-16T11:29:20.000-04:00,S14,M12,88.6,111.25,57.2,37,ALERT
2025-05-16T11:29:40.000-04:00,S74,M0,87.89,181.37,33.11,46,ALERT
2025-05-16T11:30:30.000-04:00,S14,M16,70.11,206.14,47.97,52,ALERT
2025-05-16T11:31:50.000-04:00,S90,M4,85.2,138.95,48.24,30,ALERT
2025-05-16T11:33:20.000-04:00,S95,M15,88.59,138.56,29.97,50,ALERT
2025-05-16T11:38:10.000-04:00,S47,M19,48.96,188.16,86.56,84,ALERT
2025-05-16T11:38:20.000-04:00,S38,M17,58.56,110.02,84.22,72,ALERT
2025-05-16T11:39:40.000-04:00,S25,M12,49.34,146.63,95.19,73,ALERT
2025-05-16T11:50:30.000-04:00,S78,M12,66.39,132.73,83.69,63,ALERT
2025-05-16T11:54:20.000-04:00,S60,M11,88.85,161.06,21.86,48,ALERT
2025-05-16T11:55:30.000-04:00,S68,M16,103.5,164.83,45.18,94,ALERT
2025-05-16T11:57:40.000-04:00,S62,M2,85.63,97.94,55.79,32,ALERT
2025-05-16T11:58:10.000-04:00,S48,M12,90.67,129.62,54.12,74,ALERT
2025-05-16T12:00:50.000-04:00,S54,M8,86.48,115.36,49.04,69,ALERT
2025-05-16T12:01:30.000-04:00,S59,M5,86.31,182.34,77.95,98,ALERT
2025-05-16T12:01:40.000-04:00,S27,M4,74.62,165.36,84.11,67,ALERT
2025-05-16T12:04:40.000-04:00,S49,M1,87.56,141.16,60.3,73,ALERT
2025-05-16T12:07:30.000-04:00,S1,M7,88.47,148.7,61.49,32,ALERT
2025-05-16T12:09:10.000-04:00,S75,M0,67.68,211.35,74.51,55,ALERT
2025-05-16T12:09:20.000-04:00,S54,M12,92.78,163.25,40.69,44,ALERT
2025-05-16T12:10:40.000-04:00,S55,M1,87.76,129.62,60.36,93,ALERT
2025-05-16T12:11:10.000-04:00,S75,M3,85.93,121.41,25.82,61,ALERT
2025-05-16T12:11:40.000-04:00,S52,M5,94.27,151.68,35.01,67,ALERT
2025-05-16T12:13:20.000-04:00,S61,M0,72.79,164.08,80.16,32,ALERT
2025-05-16T12:15:00.000-04:00,S60,M18,76.56,200.67,12.68,54,ALERT
2025-05-16T12:17:10.000-04:00,S52,M18,97.23,151.72,31.44,73,ALERT
2025-05-16T12:26:10.000-04:00,S99,M10,91.9,160.18,75.59,46,ALERT
2025-05-16T12:26:20.000-04:00,S28,M2,87.54,126.7,51.39,89,ALERT
2025-05-16T12:32:10.000-04:00,S15,M15,94.13,158.85,45.12,95,ALERT
2025-05-16T12:33:10.000-04:00,S83,M19,88.35,147.61,63.29,31,ALERT
2025-05-16T12:35:00.000-04:00,S29,M6,89.11,159.7,68.13,30,ALERT
2025-05-16T12:35:10.000-04:00,S49,M0,88.71,117.31,66.02,69,ALERT
2025-05-16T12:42:00.000-04:00,S43,M9,93.32,117.68,45.97,50,ALERT
2025-05-16T12:44:10.000-04:00,S29,M12,86.12,149.79,30.13,90,ALERT
2025-05-16T12:45:00.000-04:00,S17,M18,92.41,167.56,52.36,38,ALERT
2025-05-16T12:48:20.000-04:00,S29,M16,88.82,105.04,63.19,88,ALERT
2025-05-16T12:49:00.000-04:00,S89,M16,71.09,154.78,91.25,37,ALERT
2025-05-16T12:50:00.000-04:00,S52,M4,61.86,200.26,70.25,65,ALERT
2025-05-16T12:54:10.000-04:00,S39,M17,47.01,190.29,85.3,58,ALERT
2025-05-16T12:56:50.000-04:00,S25,M12,87.25,145.45,50.06,67,ALERT
2025-05-16T12:57:10.000-04:00,S22,M15,82.07,132.42,84.73,63,ALERT
2025-05-16T12:57:50.000-04:00,S84,M13,85.56,126.63,27.36,82,ALERT
2025-05-16T13:00:20.000-04:00,S60,M2,72.12,219.07,59.58,70,ALERT
2025-05-16T13:00:50.000-04:00,S0,M15,87.7,175.41,58.45,69,ALERT
2025-05-16T13:04:00.000-04:00,S49,M12,70.65,188.64,80.42,51,ALERT
2025-05-16T13:04:10.000-04:00,S79,M8,60.92,198.2,84.45,100,ALERT
2025-05-16T13:08:30.000-04:00,S78,M8,63.56,141.5,83.3,38,ALERT
2025-05-16T13:10:40.000-04:00,S74,M15,85.85,154.44,73.25,67,ALERT
2025-05-16T13:14:20.000-04:00,S17,M19,88.34,130.89,45.12,75,ALERT
2025-05-16T13:26:20.000-04:00,S90,M14,86.88,118.69,71.61,60,ALERT
2025-05-16T13:30:50.000-04:00,S97,M17,85.46,110.93,48.89,34,ALERT
2025-05-16T13:36:30.000-04:00,S87,M1,87.68,152.72,52.94,97,ALERT
2025-05-16T13:36:40.000-04:00,S39,M12,87.69,172.83,30.1,32,ALERT
2025-05-16T13:39:10.000-04:00,S25,M5,57.79,100.61,85.58,46,ALERT
2025-05-16T13:42:40.000-04:00,S20,M16,85.17,154.77,39.86,63,ALERT
2025-05-16T13:44:30.000-04:00,S95,M6,87.65,100.28,55.8,79,ALERT
2025-05-16T13:47:40.000-04:00,S76,M14,86.42,149.01,49.05,46,ALERT
2025-05-16T13:48:00.000-04:00,S53,M16,92.66,144.98,45.63,75,ALERT
2025-05-16T13:48:50.000-04:00,S10,M10,88.99,199.51,50.92,79,ALERT
2025-05-16T13:49:00.000-04:00,S98,M17,68.49,149.91,82.33,67,ALERT
2025-05-16T13:55:00.000-04:00,S65,M17,88.93,157.05,58.56,73,ALERT
2025-05-16T13:58:10.000-04:00,S71,M1,81.51,139.77,83.8,77,ALERT
2025-05-16T13:58:20.000-04:00,S52,M7,92.84,147.32,44.97,40,ALERT
2025-05-16T13:59:40.000-04:00,S26,M10,87.26,146.38,53.92,46,ALERT
2025-05-16T14:03:00.000-04:00,S22,M1,89.76,135.84,27.08,66,ALERT
2025-05-16T14:03:20.000-04:00,S56,M10,76.54,156.87,81.17,95,ALERT
2025-05-16T14:06:30.000-04:00,S64,M1,90.87,181.56,32.15,49,ALERT
2025-05-16T14:06:40.000-04:00,S10,M0,82.21,132.65,88.66,77,ALERT
2025-05-16T14:06:50.000-04:00,S64,M14,60.29,158.43,80.69,73,ALERT
2025-05-16T14:09:10.000-04:00,S27,M12,70.92,138.44,82.31,69,ALERT
2025-05-16T14:14:40.000-04:00,S54,M12,87.38,153.95,51.64,43,ALERT
2025-05-16T14:16:50.000-04:00,S53,M3,87.36,166.74,26.56,100,ALERT
2025-05-16T14:17:10.000-04:00,S87,M11,85.96,114.09,49.88,100,ALERT
2025-05-16T14:23:50.000-04:00,S28,M14,92.81,178.95,79.5,75,ALERT
2025-05-16T14:24:10.000-04:00,S64,M14,65.14,182.98,81.52,54,ALERT
2025-05-16T14:24:20.000-04:00,S83,M4,80.5,193.05,89.73,68,ALERT
2025-05-16T14:24:30.000-04:00,S96,M19,85.7,175.07,46.53,56,ALERT
2025-05-16T14:27:40.000-04:00,S16,M11,87.72,136.91,35.06,96,ALERT
2025-05-16T14:29:40.000-04:00,S64,M7,87.72,159.89,38.37,54,ALERT
2025-05-16T14:30:10.000-04:00,S37,M17,47.96,195.19,87.51,69,ALERT
2025-05-16T14:31:30.000-04:00,S69,M5,92.59,119.27,65.27,43,ALERT
2025-05-16T14:32:40.000-04:00,S12,M1,71.12,141.14,82.45,61,ALERT
2025-05-16T14:32:50.000-04:00,S78,M9,85.07,151.03,50.67,85,ALERT
2025-05-16T14:36:10.000-04:00,S35,M3,53.54,119.89,83.99,100,ALERT
2025-05-16T14:36:20.000-04:00,S99,M19,91.76,146.47,60.95,53,ALERT
2025-05-16T14:39:30.000-04:00,S80,M8,50.88,172.61,86.36,53,ALERT
2025-05-16T14:41:30.000-04:00,S15,M16,74.77,162.22,80.39,39,ALERT
2025-05-16T14:42:10.000-04:00,S58,M17,66.49,174.05,87.05,38,ALERT
2025-05-16T14:42:30.000-04:00,S14,M19,87.29,182.84,25.99,64,ALERT
2025-05-16T14:44:20.000-04:00,S79,M8,91.34,140.48,81.98,58,ALERT
2025-05-16T14:44:40.000-04:00,S93,M2,86.36,158.88,49.03,37,ALERT
2025-05-16T14:45:20.000-04:00,S16,M8,80.84,168.81,80.05,73,ALERT
2025-05-16T14:47:10.000-04:00,S56,M9,78.5,176.56,82.36,76,ALERT
2025-05-16T14:48:40.000-04:00,S78,M9,91.11,154.5,63.98,49,ALERT
2025-05-16T14:49:40.000-04:00,S1,M4,88.09,124.02,52.22,63,ALERT
2025-05-16T14:50:00.000-04:00,S3,M19,91.92,202.77,52.2,75,ALERT
2025-05-16T14:52:40.000-04:00,S81,M4,91.62,139.31,50.07,31,ALERT
2025-05-16T14:52:50.000-04:00,S2,M9,85.44,144.55,73.36,31,ALERT
2025-05-16T14:54:20.000-04:00,S61,M16,86.26,146.46,66.48,82,ALERT
2025-05-16T14:55:30.000-04:00,S45,M15,80.69,183.23,80.46,39,ALERT
