timestamp,sensor_id,machine_id,temp_C,pressure_psi,vibration_Hz,battery_pct,status
2025-07-17T15:34:20.000-04:00,S14,M10,90.01,154.94,39.24,100,ALERT
2025-07-17T15:34:30.000-04:00,S79,M5,86.37,135.55,41.12,67,ALERT
2025-07-17T15:37:40.000-04:00,S12,M1,88.58,127.52,59.32,39,ALERT
2025-07-17T15:40:10.000-04:00,S91,M3,85.87,136.62,44.77,68,ALERT
2025-07-17T15:43:00.000-04:00,S99,M14,91.39,123.83,67.96,46,ALERT
2025-07-17T15:44:20.000-04:00,S57,M3,87.69,169.51,46.12,74,ALERT
2025-07-17T15:48:20.000-04:00,S21,M5,93.0,128.91,62.83,65,ALERT
2025-07-17T15:50:00.000-04:00,S21,M16,84.76,153.59,82.65,94,ALERT
2025-07-17T15:52:20.000-04:00,S30,M1,64.42,144.7,84.51,99,ALERT
2025-07-17T15:52:50.000-04:00,S99,M4,55.62,202.8,73.8,75,ALERT
2025-07-17T15:53:20.000-04:00,S91,M7,92.16,158.53,61.98,97,ALERT
2025-07-17T15:54:30.000-04:00,S84,M2,64.49,158.49,95.02,96,ALERT
2025-07-17T15:56:20.000-04:00,S42,M3,90.4,194.88,47.48,78,ALERT
2025-07-17T15:58:50.000-04:00,S47,M19,89.62,130.59,7.24,73,ALERT
2025-07-17T16:04:30.000-04:00,S77,M7,96.35,152.68,53.78,72,ALERT
2025-07-17T16:05:30.000-04:00,S37,M2,61.0,143.06,83.44,50,ALERT
2025-07-17T16:06:20.000-04:00,S18,M11,87.16,154.69,62.81,94,ALERT
2025-07-17T16:08:30.000-04:00,S14,M3,85.36,154.24,46.98,42,ALERT
2025-07-17T16:09:50.000-04:00,S39,M17,85.73,137.74,71.06,71,ALERT
2025-07-17T16:12:50.000-04:00,S2,M15,85.78,164.25,71.41,92,ALERT
2025-07-17T16:13:40.000-04:00,S83,M10,85.84,135.7,56.9,82,ALERT
2025-07-17T16:16:40.000-04:00,S67,M13,93.07,173.95,52.37,81,ALERT
2025-07-17T16:17:10.000-04:00,S42,M19,74.64,175.64,80.06,52,ALERT
2025-07-17T16:18:30.000-04:00,S22,M7,90.9,193.44,26.25,81,ALERT
2025-07-17T16:19:00.000-04:00,S84,M14,87.43,154.13,31.33,95,ALERT
2025-07-17T16:24:00.000-04:00,S84,M8,95.44,171.57,66.35,44,ALERT
2025-07-17T16:25:50.000-04:00,S35,M13,71.3,152.53,82.79,70,ALERT
2025-07-17T16:28:40.000-04:00,S40,M11,86.24,99.44,72.24,32,ALERT
2025-07-17T16:37:30.000-04:00,S21,M7,85.52,141.38,39.76,33,ALERT
2025-07-17T16:38:20.000-04:00,S80,M5,87.02,153.74,46.21,74,ALERT
2025-07-17T16:39:20.000-04:00,S63,M3,85.56,138.54,42.65,99,ALERT
2025-07-17T16:39:30.000-04:00,S14,M0,60.17,111.94,81.37,81,ALERT
2025-07-17T16:42:10.000-04:00,S3,M19,77.07,109.47,80.15,45,ALERT
2025-07-17T16:45:20.000-04:00,S15,M7,88.62,157.71,57.49,47,ALERT
2025-07-17T16:46:30.000-04:00,S44,M19,85.71,189.21,56.51,45,ALERT
2025-07-17T16:49:40.000-04:00,S90,M18,89.46,170.61,31.28,88,ALERT
2025-07-17T16:53:40.000-04:00,S53,M12,87.07,167.88,20.48,41,ALERT
2025-07-17T16:53:50.000-04:00,S36,M6,81.06,129.93,88.31,42,ALERT
2025-07-17T16:55:40.000-04:00,S35,M17,87.19,158.89,46.81,75,ALERT
2025-07-17T16:57:50.000-04:00,S47,M15,75.85,133.42,86.57,67,ALERT
2025-07-17T17:00:00.000-04:00,S54,M6,85.83,150.98,79.27,36,ALERT
2025-07-17T17:01:50.000-04:00,S37,M13,61.88,207.57,48.46,44,ALERT
2025-07-17T17:04:30.000-04:00,S4,M2,85.05,155.9,35.95,61,ALERT
2025-07-17T17:06:10.000-04:00,S97,M16,94.14,131.25,52.28,34,ALERT
2025-07-17T17:09:00.000-04:00,S36,M13,86.17,159.53,49.87,68,ALERT
2025-07-17T17:15:00.000-04:00,S89,M12,86.71,140.53,47.98,48,ALERT
2025-07-17T17:16:00.000-04:00,S84,M4,86.69,132.29,35.13,43,ALERT
2025-07-17T17:17:20.000-04:00,S47,M13,87.58,128.13,64.66,34,ALERT
2025-07-17T17:22:10.000-04:00,S23,M4,85.07,156.21,66.45,41,ALERT
2025-07-17T17:22:40.000-04:00,S72,M7,91.21,165.21,21.04,88,ALERT
2025-07-17T17:23:00.000-04:00,S71,M3,92.08,170.06,47.3,90,ALERT
2025-07-17T17:26:30.000-04:00,S58,M19,91.26,121.64,57.03,77,ALERT
2025-07-17T17:29:10.000-04:00,S25,M1,91.02,145.32,72.34,67,ALERT
2025-07-17T17:30:10.000-04:00,S27,M13,86.89,175.14,49.52,59,ALERT
2025-07-17T17:31:40.000-04:00,S32,M19,85.05,159.63,33.79,66,ALERT
2025-07-17T17:31:50.000-04:00,S2,M17,100.07,149.22,51.19,82,ALERT
2025-07-17T17:33:30.000-04:00,S35,M18,67.03,136.49,82.49,100,ALERT
2025-07-17T17:34:40.000-04:00,S19,M12,94.25,152.41,70.2,97,ALERT
2025-07-17T17:38:00.000-04:00,S8,M14,74.56,127.96,82.8,75,ALERT
2025-07-17T17:45:20.000-04:00,S93,M5,89.12,155.04,80.99,86,ALERT
2025-07-17T17:47:50.000-04:00,S7,M8,96.38,123.78,35.44,92,ALERT
2025-07-17T17:48:00.000-04:00,S99,M14,95.83,177.82,44.71,59,ALERT
2025-07-17T17:48:40.000-04:00,S95,M13,59.84,201.22,66.11,51,ALERT
2025-07-17T17:50:10.000-04:00,S37,M17,85.59,142.47,68.48,43,ALERT
2025-07-17T17:53:00.000-04:00,S95,M5,78.53,160.22,81.72,78,ALERT
2025-07-17T17:53:30.000-04:00,S41,M13,56.44,159.86,85.02,97,ALERT
2025-07-17T17:54:40.000-04:00,S92,M3,85.78,107.32,63.47,55,ALERT
2025-07-17T17:56:10.000-04:00,S28,M12,87.44,166.57,55.13,99,ALERT
2025-07-17T17:56:50.000-04:00,S48,M19,86.43,123.78,37.22,81,ALERT
2025-07-17T18:02:00.000-04:00,S89,M3,73.67,127.97,84.0,94,ALERT
2025-07-17T18:03:50.000-04:00,S63,M4,91.03,151.32,38.49,93,ALERT
2025-07-17T18:06:30.000-04:00,S26,M2,73.13,153.91,90.54,99,ALERT
2025-07-17T18:06:50.000-04:00,S52,M6,85.14,162.01,90.36,68,ALERT
2025-07-17T18:07:30.000-04:00,S12,M12,52.27,164.96,91.28,95,ALERT
2025-07-17T18:09:20.000-04:00,S9,M16,90.35,117.9,63.31,97,ALERT
2025-07-17T18:11:10.000-04:00,S55,M9,86.3,154.08,50.51,55,ALERT
2025-07-17T18:12:10.000-04:00,S75,M13,96.48,146.75,44.58,56,ALERT
2025-07-17T18:12:50.000-04:00,S37,M3,87.07,143.73,51.35,57,ALERT
2025-07-17T18:13:00.000-04:00,S61,M5,86.23,134.48,45.4,51,ALERT
2025-07-17T18:14:40.000-04:00,S23,M8,86.77,164.94,36.94,95,ALERT
2025-07-17T18:15:10.000-04:00,S56,M2,91.36,143.0,61.96,50,ALERT
2025-07-17T18:16:10.000-04:00,S32,M9,63.9,132.71,84.11,72,ALERT
2025-07-17T18:19:50.000-04:00,S7,M10,68.09,141.92,82.88,86,ALERT
2025-07-17T18:20:20.000-04:00,S89,M14,87.49,172.96,62.24,46,ALERT
2025-07-17T18:22:50.000-04:00,S8,M10,87.9,139.49,60.96,92,ALERT
2025-07-17T18:23:30.000-04:00,S12,M7,88.79,145.86,63.82,67,ALERT
2025-07-17T18:28:20.000-04:00,S28,M9,85.23,147.55,29.81,34,ALERT
2025-07-17T18:29:30.000-04:00,S59,M0,85.83,135.77,19.72,68,ALERT
2025-07-17T18:29:50.000-04:00,S88,M14,86.04,160.64,48.4,91,ALERT
2025-07-17T18:32:50.000-04:00,S34,M12,101.96,110.4,69.46,86,ALERT
2025-07-17T18:35:10.000-04:00,S95,M4,68.89,146.99,84.07,33,ALERT
2025-07-17T18:36:10.000-04:00,S51,M3,64.04,118.92,87.3,64,ALERT
2025-07-17T18:37:00.000-04:00,S87,M7,89.33,150.72,61.9,37,ALERT
2025-07-17T18:37:30.000-04:00,S5,M11,92.3,127.27,50.33,93,ALERT
2025-07-17T18:40:40.000-04:00,S63,M14,89.11,153.25,63.24,58,ALERT
2025-07-17T18:42:50.000-04:00,S26,M9,91.04,129.67,65.62,57,ALERT
2025-07-17T18:44:00.000-04:00,S21,M2,52.58,169.49,82.32,52,ALERT
2025-07-17T18:45:00.000-04:00,S66,M3,89.92,170.39,12.95,98,ALERT
2025-07-17T18:45:50.000-04:00,S24,M13,88.21,145.71,78.11,90,ALERT
2025-07-17T18:49:50.000-04:00,S64,M19,89.31,150.04,69.8,86,ALERT
2025-07-17T18:50:40.000-04:00,S99,M3,93.68,153.51,24.42,100,ALERT
2025-07-17T18:53:20.000-04:00,S83,M13,90.43,134.86,41.8,32,ALERT
2025-07-17T18:55:40.000-04:00,S81,M11,92.04,149.54,50.78,33,ALERT
2025-07-17T18:55:50.000-04:00,S30,M9,87.17,146.34,32.83,62,ALERT
2025-07-17T18:59:00.000-04:00,S71,M1,70.34,115.82,89.2,48,ALERT
2025-07-17T19:01:50.000-04:00,S49,M5,89.36,141.69,59.04,89,ALERT
2025-07-17T19:04:50.000-04:00,S17,M18,66.39,150.56,84.96,92,ALERT
2025-07-17T19:05:20.000-04:00,S6,M7,88.71,155.67,60.43,61,ALERT
2025-07-17T19:07:40.000-04:00,S78,M9,91.12,157.15,39.07,47,ALERT
2025-07-17T19:09:00.000-04:00,S87,M16,90.76,135.92,64.95,90,ALERT
2025-07-17T19:13:30.000-04:00,S59,M10,55.14,152.94,92.12,90,ALERT
2025-07-17T19:16:30.000-04:00,S7,M15,87.06,174.56,43.83,98,ALERT
2025-07-17T19:19:20.000-04:00,S78,M1,92.87,186.49,36.78,72,ALERT
2025-07-17T19:20:00.000-04:00,S37,M1,50.95,166.6,85.17,100,ALERT
2025-07-17T19:21:00.000-04:00,S68,M0,86.58,157.93,51.37,40,ALERT
2025-07-17T19:21:40.000-04:00,S67,M17,85.11,147.84,60.4,91,ALERT
2025-07-17T19:26:30.000-04:00,S10,M8,61.64,204.34,41.19,43,ALERT
2025-07-17T19:29:40.000-04:00,S22,M17,89.65,148.88,57.78,51,ALERT
2025-07-17T19:32:10.000-04:00,S23,M9,85.12,157.49,41.08,71,ALERT
2025-07-17T19:35:10.000-04:00,S4,M0,85.48,175.84,55.22,95,ALERT
2025-07-17T19:35:30.000-04:00,S87,M3,90.92,198.35,43.78,73,ALERT
2025-07-17T19:36:50.000-04:00,S96,M14,88.4,135.96,82.81,30,ALERT
2025-07-17T19:37:00.000-04:00,S78,M0,97.81,126.35,58.93,71,ALERT
2025-07-17T19:38:00.000-04:00,S87,M11,88.16,132.7,58.54,72,ALERT
2025-07-17T19:42:00.000-04:00,S11,M11,91.38,165.91,41.11,36,ALERT
2025-07-17T19:43:20.000-04:00,S38,M11,85.98,146.05,54.5,79,ALERT
2025-07-17T19:44:20.000-04:00,S81,M17,93.72,168.73,57.07,71,ALERT
2025-07-17T19:46:10.000-04:00,S36,M2,94.71,150.26,48.82,42,ALERT
2025-07-17T19:47:00.000-04:00,S31,M4,87.95,172.37,57.37,38,ALERT
2025-07-17T19:48:20.000-04:00,S4,M10,71.73,148.56,80.04,98,ALERT
2025-07-17T19:48:30.000-04:00,S91,M14,73.72,200.55,55.47,78,ALERT
2025-07-17T19:49:40.000-04:00,S95,M3,88.32,138.68,69.96,92,ALERT
2025-07-17T19:52:10.000-04:00,S3,M3,89.5,168.37,31.22,81,ALERT
2025-07-17T19:55:00.000-04:00,S30,M4,96.36,167.4,60.33,71,ALERT
2025-07-17T19:55:20.000-04:00,S1,M9,98.48,129.35,52.82,65,ALERT
2025-07-17T19:56:10.000-04:00,S58,M2,94.88,156.0,44.15,34,ALERT
2025-07-17T20:01:10.000-04:00,S5,M9,91.06,167.61,58.47,58,ALERT
2025-07-17T20:09:20.000-04:00,S26,M3,76.96,174.93,86.82,36,ALERT
2025-07-17T20:10:50.000-04:00,S10,M9,92.06,168.65,14.4,97,ALERT
2025-07-17T20:12:40.000-04:00,S77,M8,86.04,145.16,56.79,42,ALERT
2025-07-17T20:16:40.000-04:00,S75,M10,97.24,131.31,58.58,67,ALERT
2025-07-17T20:18:30.000-04:00,S72,M11,85.26,118.08,43.82,95,ALERT
2025-07-17T20:18:50.000-04:00,S47,M16,95.01,143.5,63.22,45,ALERT
2025-07-17T20:19:20.000-04:00,S37,M7,89.49,135.61,25.53,31,ALERT
2025-07-17T20:26:10.000-04:00,S2,M4,88.15,114.27,57.93,88,ALERT
2025-07-17T20:28:40.000-04:00,S43,M18,88.05,135.24,60.22,44,ALERT
2025-07-17T20:31:10.000-04:00,S6,M0,72.75,152.82,89.33,60,ALERT
2025-07-17T20:32:30.000-04:00,S5,M16,92.81,163.07,75.09,72,ALERT
2025-07-17T20:32:50.000-04:00,S49,M0,88.94,162.03,74.66,67,ALERT
2025-07-17T20:35:00.000-04:00,S35,M8,96.2,126.34,38.86,90,ALERT
2025-07-17T20:36:00.000-04:00,S83,M9,88.87,145.81,52.55,42,ALERT
2025-07-17T20:43:00.000-04:00,S96,M6,92.84,149.38,24.25,98,ALERT
2025-07-17T20:45:10.000-04:00,S66,M13,85.64,206.01,33.18,94,ALERT
2025-07-17T20:47:00.000-04:00,S29,M6,90.15,135.64,73.64,77,ALERT
2025-07-17T20:48:50.000-04:00,S91,M9,90.87,132.65,5.48,62,ALERT
2025-07-17T20:53:00.000-04:00,S51,M19,91.34,142.04,75.28,92,ALERT
2025-07-17T20:55:20.000-04:00,S52,M14,85.11,155.24,35.85,80,ALERT
2025-07-17T20:57:30.000-04:00,S32,M8,61.28,211.28,60.22,48,ALERT
2025-07-17T20:58:10.000-04:00,S39,M15,59.43,154.85,86.67,66,ALERT
2025-07-17T20:58:50.000-04:00,S86,M10,64.28,203.93,48.54,100,ALERT
2025-07-17T20:59:20.000-04:00,S71,M16,65.81,137.33,92.96,34,ALERT
2025-07-17T21:00:40.000-04:00,S26,M10,89.73,136.53,48.6,46,ALERT
2025-07-17T21:03:10.000-04:00,S25,M16,88.93,143.02,18.87,55,ALERT
2025-07-17T21:04:10.000-04:00,S65,M15,86.68,159.54,49.87,48,ALERT
2025-07-17T21:04:30.000-04:00,S16,M11,86.1,145.88,49.79,53,ALERT
2025-07-17T21:05:30.000-04:00,S33,M10,72.9,141.76,88.64,88,ALERT
2025-07-17T21:05:40.000-04:00,S26,M14,87.2,155.92,49.0,73,ALERT
2025-07-17T21:06:30.000-04:00,S47,M1,60.06,119.87,91.17,59,ALERT
2025-07-17T21:09:40.000-04:00,S18,M19,86.44,168.03,36.05,47,ALERT
2025-07-17T21:10:20.000-04:00,S56,M18,93.38,163.26,66.17,43,ALERT
2025-07-17T21:11:10.000-04:00,S0,M9,54.82,202.74,27.71,99,ALERT
2025-07-17T21:14:00.000-04:00,S85,M12,86.86,142.95,39.11,53,ALERT
2025-07-17T21:14:40.000-04:00,S47,M13,68.92,127.44,84.68,53,ALERT
2025-07-17T21:15:30.000-04:00,S95,M12,85.61,137.05,19.43,85,ALERT
2025-07-17T21:16:20.000-04:00,S83,M3,85.65,139.46,72.23,71,ALERT
2025-07-17T21:21:00.000-04:00,S48,M15,85.15,141.22,57.16,36,ALERT
2025-07-17T21:21:10.000-04:00,S18,M5,89.4,142.35,83.54,79,ALERT
2025-07-17T21:22:10.000-04:00,S55,M8,92.68,121.19,53.36,94,ALERT
2025-07-17T21:26:20.000-04:00,S16,M13,91.95,127.14,69.29,45,ALERT
2025-07-17T21:26:50.000-04:00,S12,M1,85.31,180.68,38.46,56,ALERT
2025-07-17T21:28:50.000-04:00,S43,M16,95.76,118.88,66.76,59,ALERT
2025-07-17T21:29:10.000-04:00,S56,M7,57.44,148.71,82.86,59,ALERT
2025-07-17T21:31:30.000-04:00,S7,M18,88.65,136.92,57.48,89,ALERT
2025-07-17T21:32:40.000-04:00,S93,M7,87.71,139.51,34.76,64,ALERT
2025-07-17T21:34:50.000-04:00,S32,M16,77.17,185.83,86.7,60,ALERT
2025-07-17T21:36:20.000-04:00,S64,M11,71.11,141.15,96.11,75,ALERT
2025-07-17T21:36:40.000-04:00,S98,M14,85.46,185.55,37.61,76,ALERT
2025-07-17T21:36:50.000-04:00,S0,M0,94.32,153.34,39.52,39,ALERT
2025-07-17T21:37:10.000-04:00,S38,M6,93.76,153.61,80.77,41,ALERT
2025-07-17T21:39:20.000-04:00,S14,M11,88.81,152.38,46.58,39,ALERT
2025-07-17T21:40:40.000-04:00,S40,M3,87.27,143.33,76.67,86,ALERT
2025-07-17T21:41:10.000-04:00,S46,M13,60.44,201.69,57.3,56,ALERT
2025-07-17T21:41:30.000-04:00,S45,M11,85.93,150.35,60.12,65,ALERT
2025-07-17T21:45:10.000-04:00,S67,M18,56.89,136.73,80.57,91,ALERT
2025-07-17T21:45:50.000-04:00,S29,M13,95.29,155.14,70.61,69,ALERT
2025-07-17T21:48:40.000-04:00,S9,M17,62.79,131.57,83.8,48,ALERT
2025-07-17T21:49:10.000-04:00,S21,M12,86.71,144.71,61.25,94,ALERT
2025-07-17T21:49:40.000-04:00,S93,M15,85.94,127.03,62.8,99,ALERT
2025-07-17T21:50:10.000-04:00,S25,M15,59.82,226.33,53.38,45,ALERT
2025-07-17T21:50:20.000-04:00,S21,M1,85.81,151.83,43.71,58,ALERT
2025-07-17T21:53:30.000-04:00,S25,M19,89.5,161.18,77.5,82,ALERT
2025-07-17T21:55:30.000-04:00,S85,M10,86.21,154.26,49.79,77,ALERT
2025-07-17T21:56:20.000-04:00,S82,M8,102.1,183.03,43.39,89,ALERT
2025-07-17T21:56:50.000-04:00,S30,M2,74.78,149.07,80.72,78,ALERT
2025-07-17T21:58:00.000-04:00,S15,M19,106.44,182.67,35.24,89,ALERT
2025-07-17T22:01:30.000-04:00,S76,M6,85.57,130.33,51.99,57,ALERT
2025-07-17T22:02:00.000-04:00,S96,M9,87.56,163.93,27.16,78,ALERT
2025-07-17T22:04:00.000-04:00,S6,M1,91.5,115.98,43.57,43,ALERT
2025-07-17T22:04:20.000-04:00,S99,M7,96.45,184.71,64.44,90,ALERT
2025-07-17T22:10:40.000-04:00,S19,M1,95.38,140.56,41.46,38,ALERT
2025-07-17T22:11:50.000-04:00,S28,M1,93.77,156.79,67.24,64,ALERT
2025-07-17T22:12:20.000-04:00,S16,M7,72.49,201.41,15.39,71,ALERT
2025-07-17T22:14:30.000-04:00,S9,M6,86.11,142.8,47.46,80,ALERT
2025-07-17T22:16:00.000-04:00,S60,M18,86.07,141.81,42.87,50,ALERT
2025-07-17T22:16:40.000-04:00,S55,M11,102.22,133.54,45.47,100,ALERT
2025-07-17T22:16:50.000-04:00,S6,M17,86.57,126.59,49.9,39,ALERT
2025-07-17T22:19:40.000-04:00,S49,M4,77.6,157.57,91.87,64,ALERT
2025-07-17T22:20:20.000-04:00,S46,M15,90.99,134.46,55.68,70,ALERT
2025-07-17T22:22:10.000-04:00,S15,M1,91.68,160.59,79.2,53,ALERT
2025-07-17T22:22:40.000-04:00,S8,M11,77.98,211.04,23.28,35,ALERT
2025-07-17T22:22:50.000-04:00,S35,M10,87.32,152.63,36.64,51,ALERT
2025-07-17T22:23:00.000-04:00,S11,M15,90.19,161.97,48.58,72,ALERT
2025-07-17T22:33:10.000-04:00,S73,M2,67.78,136.87,80.63,79,ALERT
2025-07-17T22:34:20.000-04:00,S22,M10,92.11,149.51,48.79,49,ALERT
2025-07-17T22:36:00.000-04:00,S51,M4,65.69,157.94,84.87,94,ALERT
2025-07-17T22:36:30.000-04:00,S2,M15,86.55,135.26,37.81,73,ALERT
2025-07-17T22:36:50.000-04:00,S81,M5,89.19,165.35,51.67,38,ALERT
2025-07-17T22:38:00.000-04:00,S95,M10,88.75,181.55,53.8,81,ALERT
2025-07-17T22:40:10.000-04:00,S18,M8,96.88,190.3,63.29,55,ALERT
2025-07-17T22:40:30.000-04:00,S37,M6,86.56,168.35,81.57,36,ALERT
2025-07-17T22:46:10.000-04:00,S90,M2,87.33,181.04,58.85,61,ALERT
2025-07-17T22:52:10.000-04:00,S54,M19,88.14,141.67,50.2,96,ALERT
2025-07-17T22:53:00.000-04:00,S6,M1,82.34,128.54,84.06,96,ALERT
2025-07-17T22:53:20.000-04:00,S11,M18,91.76,149.45,31.29,77,ALERT
2025-07-17T22:55:20.000-04:00,S82,M4,86.67,159.75,44.52,89,ALERT
2025-07-17T22:55:50.000-04:00,S24,M11,91.02,164.82,59.9,90,ALERT
2025-07-17T22:57:30.000-04:00,S21,M4,89.14,156.28,68.37,69,ALERT
2025-07-17T22:58:50.000-04:00,S19,M12,85.32,130.63,27.1,65,ALERT
2025-07-17T22:59:30.000-04:00,S9,M11,85.98,126.7,33.22,73,ALERT
2025-07-17T23:02:00.000-04:00,S97,M2,66.13,140.17,83.28,80,ALERT
2025-07-17T23:03:20.000-04:00,S54,M8,93.65,170.8,64.1,37,ALERT
2025-07-17T23:04:50.000-04:00,S99,M5,89.36,151.22,29.54,95,ALERT
2025-07-17T23:05:00.000-04:00,S44,M2,88.47,125.6,66.45,36,ALERT
2025-07-17T23:06:20.000-04:00,S55,M15,92.16,162.03,48.4,54,ALERT
2025-07-17T23:11:30.000-04:00,S33,M7,88.41,142.91,72.75,79,ALERT
2025-07-17T23:12:40.000-04:00,S42,M11,71.36,152.88,84.3,89,ALERT
2025-07-17T23:19:40.000-04:00,S81,M16,85.76,167.22,48.14,43,ALERT
2025-07-17T23:21:40.000-04:00,S92,M13,63.93,170.78,81.39,60,ALERT
2025-07-17T23:24:20.000-04:00,S51,M7,93.51,176.64,49.14,73,ALERT
2025-07-17T23:29:20.000-04:00,S40,M10,86.22,189.96,42.05,92,ALERT
2025-07-17T23:30:20.000-04:00,S30,M12,88.15,133.17,49.28,97,ALERT
2025-07-17T23:31:30.000-04:00,S42,M9,88.72,142.57,40.59,38,ALERT
2025-07-17T23:31:50.000-04:00,S24,M12,87.97,176.04,46.81,84,ALERT
2025-07-17T23:32:30.000-04:00,S65,M15,85.19,135.47,18.99,96,ALERT
2025-07-17T23:32:50.000-04:00,S98,M2,87.01,173.35,62.8,43,ALERT
2025-07-17T23:33:40.000-04:00,S9,M18,86.0,185.62,28.33,62,ALERT
2025-07-17T23:35:10.000-04:00,S12,M17,88.16,156.45,52.11,40,ALERT
2025-07-17T23:37:40.000-04:00,S5,M5,94.74,154.64,56.06,96,ALERT
2025-07-17T23:38:20.000-04:00,S63,M9,88.8,177.06,14.79,48,ALERT
2025-07-17T23:41:50.000-04:00,S53,M12,87.15,146.52,48.45,91,ALERT
2025-07-17T23:42:50.000-04:00,S47,M10,87.93,131.71,63.83,72,ALERT
2025-07-17T23:43:10.000-04:00,S26,M19,70.37,112.87,103.38,31,ALERT
2025-07-17T23:43:30.000-04:00,S88,M4,79.59,203.89,64.97,87,ALERT
2025-07-17T23:44:40.000-04:00,S49,M7,86.32,137.45,70.23,42,ALERT
2025-07-17T23:45:30.000-04:00,S70,M9,91.09,173.39,68.61,82,ALERT
2025-07-17T23:50:00.000-04:00,S92,M12,87.11,155.23,28.79,71,ALERT
2025-07-17T23:50:10.000-04:00,S36,M8,89.63,150.41,54.23,89,ALERT
2025-07-17T23:50:20.000-04:00,S50,M13,79.22,128.05,80.51,93,ALERT
2025-07-17T23:53:20.000-04:00,S85,M3,52.25,205.2,27.44,50,ALERT
2025-07-17T23:54:00.000-04:00,S79,M16,88.53,163.77,42.35,88,ALERT
2025-07-17T23:56:20.000-04:00,S34,M8,85.72,153.2,37.62,70,ALERT
2025-07-17T23:59:00.000-04:00,S32,M18,91.98,147.45,52.21,92,ALERT
2025-07-18T00:00:20.000-04:00,S4,M13,94.1,116.27,50.21,84,ALERT
2025-07-18T00:02:10.000-04:00,S56,M19,88.06,118.02,41.03,43,ALERT
2025-07-18T00:02:20.000-04:00,S31,M4,63.19,108.67,85.71,84,ALERT
2025-07-18T00:05:10.000-04:00,S28,M6,88.85,153.08,39.99,45,ALERT
2025-07-18T00:07:00.000-04:00,S12,M3,73.8,134.64,86.52,56,ALERT
2025-07-18T00:08:20.000-04:00,S79,M14,68.3,129.88,81.55,82,ALERT
2025-07-18T00:09:40.000-04:00,S65,M5,91.8,157.86,61.37,61,ALERT
2025-07-18T00:10:00.000-04:00,S98,M10,70.02,210.2,35.16,77,ALERT
2025-07-18T00:10:10.000-04:00,S48,M16,77.64,208.71,67.48,88,ALERT
2025-07-18T00:10:50.000-04:00,S45,M17,85.92,158.28,60.01,45,ALERT
2025-07-18T00:11:20.000-04:00,S78,M4,90.81,158.11,66.12,67,ALERT
2025-07-18T00:11:30.000-04:00,S1,M17,86.8,133.02,49.55,55,ALERT
2025-07-18T00:12:30.000-04:00,S2,M13,89.03,161.74,29.55,38,ALERT
2025-07-18T00:15:40.000-04:00,S92,M5,85.62,159.54,63.83,76,ALERT
2025-07-18T00:16:50.000-04:00,S70,M19,88.9,149.43,61.78,32,ALERT
2025-07-18T00:19:10.000-04:00,S87,M0,98.31,144.5,27.18,37,ALERT
2025-07-18T00:20:10.000-04:00,S86,M11,87.56,169.58,35.18,88,ALERT
2025-07-18T00:22:40.000-04:00,S65,M18,86.61,182.21,45.03,97,ALERT
2025-07-18T00:23:10.000-04:00,S60,M11,85.26,133.44,65.01,53,ALERT
2025-07-18T00:25:10.000-04:00,S1,M0,86.93,165.39,50.32,42,ALERT
