timestamp,sensor_id,machine_id,temp_C,pressure_psi,vibration_Hz,battery_pct,status
2025-05-31T21:53:20.000-04:00,S40,M12,85.16,133.28,29.31,35,ALERT
2025-05-31T21:53:40.000-04:00,S54,M15,88.95,134.59,66.6,50,ALERT
2025-05-31T21:54:10.000-04:00,S94,M1,69.32,161.11,81.4,76,ALERT
2025-05-31T21:57:40.000-04:00,S73,M15,51.37,213.34,71.85,57,ALERT
2025-05-31T21:59:20.000-04:00,S42,M5,85.43,147.21,39.88,82,ALERT
2025-05-31T21:59:50.000-04:00,S89,M17,93.33,170.12,70.16,99,ALERT
2025-05-31T22:00:50.000-04:00,S50,M9,93.56,136.94,39.32,33,ALERT
2025-05-31T22:03:10.000-04:00,S52,M3,86.32,191.74,60.09,51,ALERT
2025-05-31T22:03:50.000-04:00,S34,M0,73.72,201.28,67.96,82,ALERT
2025-05-31T22:05:00.000-04:00,S80,M18,90.06,161.08,59.68,52,ALERT
2025-05-31T22:07:20.000-04:00,S93,M19,56.63,158.3,81.1,48,ALERT
2025-05-31T22:07:50.000-04:00,S77,M6,46.54,144.49,89.9,57,ALERT
2025-05-31T22:08:10.000-04:00,S44,M3,93.0,152.27,41.27,68,ALERT
2025-05-31T22:12:30.000-04:00,S0,M3,77.34,164.8,93.6,76,ALERT
2025-05-31T22:13:10.000-04:00,S18,M1,86.18,128.25,44.07,54,ALERT
2025-05-31T22:14:50.000-04:00,S26,M18,85.85,104.36,33.31,56,ALERT
2025-05-31T22:15:40.000-04:00,S86,M6,98.45,161.42,37.76,44,ALERT
2025-05-31T22:18:10.000-04:00,S7,M2,93.93,120.28,60.99,90,ALERT
2025-05-31T22:20:30.000-04:00,S79,M16,81.95,185.76,82.14,94,ALERT
2025-05-31T22:20:40.000-04:00,S74,M4,63.12,152.96,81.88,83,ALERT
2025-05-31T22:21:20.000-04:00,S37,M9,86.52,135.53,37.72,87,ALERT
2025-05-31T22:21:40.000-04:00,S54,M9,91.33,148.9,26.89,96,ALERT
2025-05-31T22:21:50.000-04:00,S24,M19,85.68,142.2,42.73,74,ALERT
2025-05-31T22:23:10.000-04:00,S37,M4,71.84,132.03,80.26,50,ALERT
2025-05-31T22:23:30.000-04:00,S41,M0,58.37,214.49,46.67,65,ALERT
2025-05-31T22:24:50.000-04:00,S13,M9,86.61,155.23,23.99,58,ALERT
2025-05-31T22:28:20.000-04:00,S83,M5,59.0,155.15,95.74,78,ALERT
2025-05-31T22:29:00.000-04:00,S54,M14,79.59,129.83,80.75,75,ALERT
2025-05-31T22:29:30.000-04:00,S39,M18,86.16,165.01,62.36,80,ALERT
2025-05-31T22:30:10.000-04:00,S3,M2,80.61,132.7,94.18,84,ALERT
2025-05-31T22:30:30.000-04:00,S16,M6,68.49,130.75,87.09,65,ALERT
2025-05-31T22:32:10.000-04:00,S38,M4,60.39,125.35,95.23,94,ALERT
2025-05-31T22:32:50.000-04:00,S81,M3,85.69,156.26,29.16,47,ALERT
2025-05-31T22:33:00.000-04:00,S26,M8,63.03,149.59,89.55,72,ALERT
2025-05-31T22:35:50.000-04:00,S6,M12,93.32,143.91,55.31,72,ALERT
2025-05-31T22:36:30.000-04:00,S18,M3,96.7,149.81,51.71,77,ALERT
2025-05-31T22:36:50.000-04:00,S98,M13,67.49,186.89,82.75,71,ALERT
2025-05-31T22:39:30.000-04:00,S54,M0,88.23,180.2,76.58,61,ALERT
2025-05-31T22:41:10.000-04:00,S83,M4,60.6,137.62,85.24,100,ALERT
2025-05-31T22:43:20.000-04:00,S48,M12,82.37,125.64,85.78,96,ALERT
2025-05-31T22:46:40.000-04:00,S49,M8,85.25,161.07,56.5,43,ALERT
2025-05-31T22:49:40.000-04:00,S69,M5,88.31,112.62,50.46,95,ALERT
2025-05-31T22:51:20.000-04:00,S66,M1,88.08,163.44,38.31,100,ALERT
2025-05-31T22:51:50.000-04:00,S47,M10,77.92,146.15,92.17,63,ALERT
2025-05-31T22:55:00.000-04:00,S3,M5,76.25,175.77,92.78,80,ALERT
2025-05-31T22:57:10.000-04:00,S70,M18,64.14,116.58,81.51,31,ALERT
2025-05-31T22:58:10.000-04:00,S88,M17,86.38,173.74,59.23,30,ALERT
2025-05-31T23:00:20.000-04:00,S47,M12,92.43,137.94,63.17,61,ALERT
2025-05-31T23:02:50.000-04:00,S84,M1,91.25,168.39,55.91,31,ALERT
2025-05-31T23:05:40.000-04:00,S42,M8,93.88,165.7,59.98,51,ALERT
2025-05-31T23:06:10.000-04:00,S1,M12,97.65,128.09,53.61,55,ALERT
2025-05-31T23:07:00.000-04:00,S14,M19,96.59,170.87,54.8,59,ALERT
2025-05-31T23:07:30.000-04:00,S22,M5,101.46,116.92,77.83,89,ALERT
2025-05-31T23:07:40.000-04:00,S42,M11,90.26,148.39,46.62,49,ALERT
2025-05-31T23:09:30.000-04:00,S9,M2,67.53,134.01,82.01,85,ALERT
2025-05-31T23:13:30.000-04:00,S69,M15,62.07,165.68,85.22,46,ALERT
2025-05-31T23:15:50.000-04:00,S83,M11,89.24,155.89,59.66,84,ALERT
2025-05-31T23:17:10.000-04:00,S6,M15,85.51,151.76,34.4,63,ALERT
2025-05-31T23:18:20.000-04:00,S12,M8,87.38,134.61,63.64,66,ALERT
2025-05-31T23:23:00.000-04:00,S89,M16,85.01,145.71,27.04,92,ALERT
2025-05-31T23:24:00.000-04:00,S84,M19,78.03,169.43,87.57,80,ALERT
2025-05-31T23:26:40.000-04:00,S76,M7,71.83,145.8,90.08,75,ALERT
2025-05-31T23:29:10.000-04:00,S60,M4,85.53,174.22,16.22,76,ALERT
2025-05-31T23:32:00.000-04:00,S55,M11,90.7,158.33,55.78,96,ALERT
2025-05-31T23:36:50.000-04:00,S39,M0,93.09,134.77,62.05,100,ALERT
2025-05-31T23:40:40.000-04:00,S5,M11,92.82,172.42,46.8,84,ALERT
2025-05-31T23:41:00.000-04:00,S22,M0,45.18,183.27,83.91,75,ALERT
2025-05-31T23:41:30.000-04:00,S33,M5,103.01,187.3,38.03,72,ALERT
2025-05-31T23:43:00.000-04:00,S5,M13,85.9,107.48,60.99,39,ALERT
2025-05-31T23:47:50.000-04:00,S30,M18,85.04,114.8,74.31,85,ALERT
2025-05-31T23:50:00.000-04:00,S24,M17,88.95,176.15,38.02,81,ALERT
2025-05-31T23:55:00.000-04:00,S27,M4,89.45,164.53,66.89,81,ALERT
2025-05-31T23:56:40.000-04:00,S60,M19,58.09,149.8,81.0,32,ALERT
2025-05-31T23:56:50.000-04:00,S1,M15,88.15,118.4,52.66,83,ALERT
2025-05-31T23:59:00.000-04:00,S18,M10,74.95,177.28,82.42,78,ALERT
2025-06-01T00:00:40.000-04:00,S74,M8,85.93,137.27,62.08,88,ALERT
2025-06-01T00:01:10.000-04:00,S83,M14,93.03,174.25,54.73,45,ALERT
2025-06-01T00:01:20.000-04:00,S29,M15,85.4,116.49,47.49,97,ALERT
2025-06-01T00:02:50.000-04:00,S3,M18,85.01,150.93,54.72,66,ALERT
2025-06-01T00:05:10.000-04:00,S21,M6,85.06,170.44,60.54,80,ALERT
2025-06-01T00:05:30.000-04:00,S38,M4,45.27,91.02,81.1,42,ALERT
2025-06-01T00:05:50.000-04:00,S67,M8,86.68,134.38,42.65,45,ALERT
2025-06-01T00:07:10.000-04:00,S14,M16,91.38,149.83,17.09,39,ALERT
2025-06-01T00:14:10.000-04:00,S37,M11,88.46,133.58,29.33,38,ALERT
2025-06-01T00:15:00.000-04:00,S57,M16,90.51,93.69,49.97,49,ALERT
2025-06-01T00:16:50.000-04:00,S16,M10,61.56,164.19,85.25,44,ALERT
2025-06-01T00:17:40.000-04:00,S32,M2,89.73,153.29,56.31,51,ALERT
2025-06-01T00:21:30.000-04:00,S19,M3,88.91,124.48,39.62,97,ALERT
2025-06-01T00:22:40.000-04:00,S34,M7,85.36,129.93,40.03,91,ALERT
2025-06-01T00:23:30.000-04:00,S37,M11,64.69,131.77,82.82,52,ALERT
2025-06-01T00:24:40.000-04:00,S60,M16,86.09,153.98,67.32,71,ALERT
2025-06-01T00:25:40.000-04:00,S68,M3,64.04,158.11,89.66,70,ALERT
2025-06-01T00:27:50.000-04:00,S39,M1,86.86,150.13,35.0,46,ALERT
2025-06-01T00:28:40.000-04:00,S6,M15,70.39,161.11,86.42,77,ALERT
2025-06-01T00:29:30.000-04:00,S80,M5,75.82,134.57,84.37,90,ALERT
2025-06-01T00:32:40.000-04:00,S36,M15,93.78,124.09,49.48,68,ALERT
2025-06-01T00:35:40.000-04:00,S9,M7,85.32,142.56,83.52,100,ALERT
2025-06-01T00:36:00.000-04:00,S7,M12,85.59,155.33,58.94,88,ALERT
2025-06-01T00:37:00.000-04:00,S46,M12,85.3,151.65,39.87,87,ALERT
2025-06-01T00:38:30.000-04:00,S90,M11,87.02,175.91,88.52,64,ALERT
2025-06-01T00:39:20.000-04:00,S52,M16,58.48,206.89,50.93,77,ALERT
2025-06-01T00:40:30.000-04:00,S0,M13,77.74,152.81,89.46,47,ALERT
2025-06-01T00:42:40.000-04:00,S7,M8,87.01,151.51,53.09,70,ALERT
2025-06-01T00:44:10.000-04:00,S61,M13,85.67,167.79,31.51,59,ALERT
2025-06-01T00:45:10.000-04:00,S14,M7,87.08,135.41,52.15,37,ALERT
2025-06-01T00:45:40.000-04:00,S36,M0,93.37,135.04,14.21,90,ALERT
2025-06-01T00:47:20.000-04:00,S46,M9,85.56,167.91,49.47,99,ALERT
2025-06-01T00:47:40.000-04:00,S46,M12,66.51,148.64,90.23,63,ALERT
2025-06-01T00:49:10.000-04:00,S10,M3,88.3,173.8,42.61,86,ALERT
2025-06-01T00:49:20.000-04:00,S40,M8,90.9,131.52,48.13,65,ALERT
2025-06-01T00:56:00.000-04:00,S42,M4,83.51,134.41,80.89,84,ALERT
2025-06-01T00:56:10.000-04:00,S79,M11,79.46,141.44,86.98,73,ALERT
2025-06-01T00:56:20.000-04:00,S77,M18,90.41,155.34,60.98,64,ALERT
2025-06-01T00:58:00.000-04:00,S71,M11,86.9,129.04,43.06,94,ALERT
2025-06-01T00:59:50.000-04:00,S10,M18,86.25,160.43,64.49,34,ALERT
2025-06-01T01:00:10.000-04:00,S65,M17,88.97,155.67,47.19,96,ALERT
2025-06-01T01:03:00.000-04:00,S57,M4,93.07,121.71,63.25,95,ALERT
2025-06-01T01:04:30.000-04:00,S19,M16,53.9,125.44,86.43,76,ALERT
2025-06-01T01:05:30.000-04:00,S63,M12,78.89,132.08,84.89,96,ALERT
2025-06-01T01:07:00.000-04:00,S60,M10,86.25,157.35,31.14,43,ALERT
2025-06-01T01:09:20.000-04:00,S41,M6,94.28,128.6,58.38,66,ALERT
2025-06-01T01:15:30.000-04:00,S69,M0,87.72,99.0,52.74,33,ALERT
2025-06-01T01:16:30.000-04:00,S36,M1,85.75,137.02,34.53,57,ALERT
2025-06-01T01:18:50.000-04:00,S8,M17,88.85,111.48,58.24,77,ALERT
2025-06-01T01:19:40.000-04:00,S51,M16,89.46,134.35,58.27,33,ALERT
2025-06-01T01:20:50.000-04:00,S3,M6,92.36,138.84,38.99,48,ALERT
2025-06-01T01:21:50.000-04:00,S5,M17,92.76,171.43,70.36,89,ALERT
2025-06-01T01:23:00.000-04:00,S6,M9,63.14,218.49,39.5,40,ALERT
2025-06-01T01:23:20.000-04:00,S61,M15,88.22,146.24,57.0,73,ALERT
2025-06-01T01:23:40.000-04:00,S49,M0,88.42,137.8,52.96,35,ALERT
2025-06-01T01:25:20.000-04:00,S20,M9,86.57,134.75,27.52,69,ALERT
2025-06-01T01:26:10.000-04:00,S27,M7,92.23,176.53,49.1,45,ALERT
2025-06-01T01:26:30.000-04:00,S40,M10,85.87,136.7,43.91,39,ALERT
2025-06-01T01:28:10.000-04:00,S29,M14,87.29,157.86,52.32,44,ALERT
2025-06-01T01:28:30.000-04:00,S41,M2,58.22,98.05,98.73,81,ALERT
2025-06-01T01:29:30.000-04:00,S64,M10,40.26,154.98,83.45,97,ALERT
2025-06-01T01:30:10.000-04:00,S76,M11,85.12,158.89,40.84,53,ALERT
2025-06-01T01:31:10.000-04:00,S89,M18,62.98,191.62,85.21,73,ALERT
2025-06-01T01:32:00.000-04:00,S85,M1,70.65,152.07,80.3,46,ALERT
2025-06-01T01:37:40.000-04:00,S45,M6,85.87,158.67,55.94,66,ALERT
2025-06-01T01:40:10.000-04:00,S37,M9,78.5,150.6,80.34,60,ALERT
2025-06-01T01:40:40.000-04:00,S63,M12,86.15,144.42,54.28,67,ALERT
2025-06-01T01:44:30.000-04:00,S44,M13,85.83,167.07,37.93,52,ALERT
2025-06-01T01:46:40.000-04:00,S3,M7,71.09,152.8,80.57,67,ALERT
2025-06-01T01:47:20.000-04:00,S11,M8,65.17,122.68,88.88,64,ALERT
2025-06-01T01:47:40.000-04:00,S46,M17,85.45,136.98,44.41,83,ALERT
2025-06-01T01:48:40.000-04:00,S32,M12,89.11,141.42,71.33,54,ALERT
2025-06-01T01:49:00.000-04:00,S58,M16,85.82,178.35,24.05,33,ALERT
2025-06-01T01:50:10.000-04:00,S89,M18,66.15,136.79,87.04,46,ALERT
2025-06-01T01:51:30.000-04:00,S61,M0,75.48,136.78,88.1,75,ALERT
2025-06-01T01:52:50.000-04:00,S33,M9,86.98,127.99,51.87,57,ALERT
2025-06-01T01:56:10.000-04:00,S83,M19,88.43,152.32,63.73,30,ALERT
2025-06-01T01:58:40.000-04:00,S82,M6,85.16,157.68,62.72,62,ALERT
2025-06-01T01:59:50.000-04:00,S88,M11,68.69,141.31,82.58,74,ALERT
2025-06-01T02:01:40.000-04:00,S29,M9,87.75,116.49,50.33,35,ALERT
2025-06-01T02:01:50.000-04:00,S45,M2,71.26,198.75,83.54,47,ALERT
2025-06-01T02:03:10.000-04:00,S91,M15,84.9,137.38,82.4,46,ALERT
2025-06-01T02:04:10.000-04:00,S3,M18,87.36,138.16,46.48,75,ALERT
2025-06-01T02:06:20.000-04:00,S43,M7,85.38,181.94,30.21,94,ALERT
2025-06-01T02:08:00.000-04:00,S94,M15,85.06,146.7,39.9,53,ALERT
2025-06-01T02:10:50.000-04:00,S69,M12,91.09,103.01,38.43,49,ALERT
2025-06-01T02:11:20.000-04:00,S77,M11,87.72,149.12,51.25,93,ALERT
2025-06-01T02:12:30.000-04:00,S24,M1,71.41,205.38,27.02,88,ALERT
2025-06-01T02:12:40.000-04:00,S81,M10,86.63,153.01,67.45,85,ALERT
2025-06-01T02:15:10.000-04:00,S64,M8,75.68,121.13,85.88,47,ALERT
2025-06-01T02:17:30.000-04:00,S16,M13,85.49,128.0,39.8,50,ALERT
2025-06-01T02:17:40.000-04:00,S51,M14,85.57,148.7,41.69,80,ALERT
2025-06-01T02:20:30.000-04:00,S19,M3,88.7,153.86,47.06,62,ALERT
2025-06-01T02:21:20.000-04:00,S57,M10,85.67,133.62,42.61,37,ALERT
2025-06-01T02:21:30.000-04:00,S77,M3,94.39,141.19,70.29,39,ALERT
2025-06-01T02:21:40.000-04:00,S33,M12,85.38,142.83,32.8,47,ALERT
2025-06-01T02:23:30.000-04:00,S27,M3,94.43,146.38,46.47,60,ALERT
2025-06-01T02:27:00.000-04:00,S28,M11,70.72,157.48,81.23,32,ALERT
2025-06-01T02:28:40.000-04:00,S85,M15,87.25,140.2,41.88,38,ALERT
2025-06-01T02:29:30.000-04:00,S41,M13,80.86,200.64,12.62,40,ALERT
2025-06-01T02:29:50.000-04:00,S34,M0,95.8,182.03,54.84,94,ALERT
2025-06-01T02:30:40.000-04:00,S49,M13,88.26,171.18,77.72,42,ALERT
2025-06-01T02:31:40.000-04:00,S62,M10,66.46,141.16,84.28,59,ALERT
2025-06-01T02:37:00.000-04:00,S31,M2,68.52,140.81,89.32,55,ALERT
2025-06-01T02:37:30.000-04:00,S17,M17,99.86,133.67,60.25,94,ALERT
2025-06-01T02:40:00.000-04:00,S31,M5,95.81,141.39,49.48,71,ALERT
2025-06-01T02:41:20.000-04:00,S44,M6,66.81,207.16,59.58,99,ALERT
2025-06-01T02:44:20.000-04:00,S80,M5,84.46,128.99,87.09,72,ALERT
2025-06-01T02:44:50.000-04:00,S0,M2,78.99,205.04,64.08,100,ALERT
2025-06-01T02:45:20.000-04:00,S44,M0,75.5,117.18,86.93,63,ALERT
2025-06-01T02:46:30.000-04:00,S91,M8,85.46,150.66,62.88,58,ALERT
2025-06-01T02:47:40.000-04:00,S17,M0,91.02,123.8,43.77,84,ALERT
2025-06-01T02:48:10.000-04:00,S22,M8,85.63,163.71,27.86,35,ALERT
2025-06-01T02:49:30.000-04:00,S94,M1,82.09,149.97,82.84,89,ALERT
2025-06-01T02:50:50.000-04:00,S81,M17,86.37,162.06,46.78,77,ALERT
2025-06-01T02:51:30.000-04:00,S97,M4,96.65,178.89,67.71,49,ALERT
2025-06-01T02:53:40.000-04:00,S86,M3,88.32,98.79,62.3,69,ALERT
2025-06-01T02:56:00.000-04:00,S76,M5,88.25,141.32,43.14,98,ALERT
2025-06-01T02:56:20.000-04:00,S37,M12,86.03,166.33,22.24,87,ALERT
2025-06-01T02:57:10.000-04:00,S65,M2,87.5,165.76,42.22,56,ALERT
2025-06-01T02:58:40.000-04:00,S51,M12,93.59,165.84,55.72,38,ALERT
2025-06-01T03:00:00.000-04:00,S88,M10,94.88,125.91,69.12,68,ALERT
2025-06-01T03:00:40.000-04:00,S24,M15,87.78,182.69,54.75,55,ALERT
2025-06-01T03:01:40.000-04:00,S57,M0,75.24,165.94,86.08,40,ALERT
2025-06-01T03:02:40.000-04:00,S39,M8,85.48,183.56,66.64,71,ALERT
2025-06-01T03:02:50.000-04:00,S72,M17,91.69,162.91,56.86,90,ALERT
2025-06-01T03:04:00.000-04:00,S46,M3,85.22,132.43,46.33,71,ALERT
2025-06-01T03:04:40.000-04:00,S80,M7,88.14,178.3,51.28,57,ALERT
2025-06-01T03:05:50.000-04:00,S62,M6,76.91,204.41,54.58,48,ALERT
2025-06-01T03:08:10.000-04:00,S97,M9,85.95,133.82,85.8,73,ALERT
2025-06-01T03:09:40.000-04:00,S47,M10,88.46,124.67,25.44,59,ALERT
2025-06-01T03:12:00.000-04:00,S90,M0,85.55,175.76,52.07,93,ALERT
2025-06-01T03:16:30.000-04:00,S72,M9,82.12,202.86,56.01,66,ALERT
2025-06-01T03:17:30.000-04:00,S9,M4,102.0,140.83,53.12,99,ALERT
2025-06-01T03:18:10.000-04:00,S50,M3,91.55,162.3,31.19,55,ALERT
2025-06-01T03:19:50.000-04:00,S13,M0,91.66,152.98,43.72,88,ALERT
2025-06-01T03:20:00.000-04:00,S43,M17,96.08,153.17,26.98,61,ALERT
2025-06-01T03:22:20.000-04:00,S78,M13,86.6,118.7,73.04,43,ALERT
2025-06-01T03:23:20.000-04:00,S7,M15,71.82,165.13,83.03,56,ALERT
2025-06-01T03:23:30.000-04:00,S49,M18,89.41,212.99,28.62,74,ALERT
2025-06-01T03:29:40.000-04:00,S84,M6,74.54,136.63,83.09,42,ALERT
2025-06-01T03:34:00.000-04:00,S27,M16,88.17,153.98,45.56,78,ALERT
2025-06-01T03:36:40.000-04:00,S94,M16,93.75,110.56,28.24,73,ALERT
2025-06-01T03:38:50.000-04:00,S93,M7,94.76,129.61,16.45,71,ALERT
2025-06-01T03:41:00.000-04:00,S99,M15,57.65,166.87,90.99,99,ALERT
2025-06-01T03:43:30.000-04:00,S67,M4,87.04,163.16,36.07,47,ALERT
2025-06-01T03:44:00.000-04:00,S50,M19,59.54,164.71,82.13,58,ALERT
2025-06-01T03:44:10.000-04:00,S25,M18,87.6,145.55,28.66,56,ALERT
2025-06-01T03:44:40.000-04:00,S56,M2,46.15,155.01,80.21,53,ALERT
2025-06-01T03:45:20.000-04:00,S2,M17,91.25,176.31,56.32,62,ALERT
2025-06-01T03:46:20.000-04:00,S16,M6,85.74,161.26,35.3,86,ALERT
2025-06-01T03:47:00.000-04:00,S44,M8,92.4,133.1,51.84,55,ALERT
2025-06-01T03:47:20.000-04:00,S17,M17,87.07,124.86,33.69,86,ALERT
2025-06-01T03:51:30.000-04:00,S84,M11,95.43,170.69,57.41,78,ALERT
2025-06-01T03:54:30.000-04:00,S94,M17,88.79,189.15,38.54,92,ALERT
2025-06-01T03:56:00.000-04:00,S70,M18,86.86,167.06,67.2,63,ALERT
2025-06-01T03:57:20.000-04:00,S24,M12,86.82,144.31,38.85,99,ALERT
2025-06-01T03:58:20.000-04:00,S71,M9,86.15,163.57,69.03,79,ALERT
2025-06-01T03:58:30.000-04:00,S83,M14,91.45,168.42,67.21,68,ALERT
2025-06-01T04:01:20.000-04:00,S32,M7,66.64,151.84,83.86,61,ALERT
2025-06-01T04:01:50.000-04:00,S33,M1,96.61,180.14,48.44,93,ALERT
2025-06-01T04:04:10.000-04:00,S15,M12,85.46,147.15,47.57,85,ALERT
